timestamp,pm25,pm10,aqi,weather_temp,weather_humidity,district_id,vehicle_count,avg_speed_kmh,incident_flag,consumption_kwh,peak_demand_kw,renewable_pct,route_id,passenger_count,capacity,delay_min,water_liters,waste_kg,hour_of_day,day_of_week,is_weekend,is_peak_hour,traffic_density,pollution_index,energy_usage_per_area,transport_load,rolling_aqi_3h,traffic_pollution_ratio,lat,lng
2020-05-03 00:00:00,0.3164637897962384,0.2793621118963392,0.5706293706293706,0.6722550046181717,0.3529870407822355,D01,0.032648125755743655,0.8487804878048781,0.0,0.10976983970476376,0.10976151520733338,0.07999999999999995,R04,0.01834862385321101,0.0,0.06285714285714286,0.0987063756056344,0.14492207139265964,0,6,True,False,0.03268765133171913,0.3854085081442942,0.021109584558608414,0.01834862385321101,0.5706293706293706,0.08459350827625352,18.5308,73.8474
2020-05-03 01:00:00,0.31640950163467685,0.28092943423289846,0.5727272727272728,0.6711050584106377,0.35781808454925984,D01,0.026602176541717048,0.9040650406504065,0.0,0.1163056032904189,0.11629519671473927,0.7599999999999999,R01,0.01834862385321101,0.0,0.054285714285714284,0.07877258093842583,0.11312217194570136,1,6,True,False,0.026634382566585953,0.38650682768903394,0.022366462171234405,0.01834862385321101,0.5716783216783217,0.06873267943541754,18.5308,73.8474
2020-05-03 02:00:00,0.3163552134731153,0.2824967565694578,0.5748251748251748,0.6699551122031044,0.36264912831628426,D01,0.029423619508262798,0.8065040650406504,0.0,0.09781108262670085,0.09779935204949564,0.3333333333333333,R02,0.06422018348623854,0.0,0.02642857142857143,0.13376097628800926,0.14906988436400204,2,6,True,False,0.029459241323648102,0.3876051472337737,0.018809823582057857,0.06422018348623854,0.5727272727272728,0.07580764571274777,18.5308,73.8474
2020-05-03 03:00:00,0.3163009253115537,0.2840640789060171,0.5769230769230769,0.6688051659955712,0.3674801720833087,D01,0.0354695687222894,0.8276422764227642,0.0,0.10371298983012649,0.10371542187212188,0.36000000000000004,R01,0.045871559633027525,0.0,0.05357142857142857,0.13330374236606524,0.1375062845651081,3,6,True,False,0.03551251008878128,0.3887034667785133,0.019944805736562786,0.045871559633027525,0.5748251748251748,0.09112700582919037,18.5308,73.8474
2020-05-03 04:00:00,0.3162466371499921,0.2856314012425764,0.579020979020979,0.6676552197880379,0.37231121585033305,D01,0.03305118903667876,0.8487804878048781,0.0,0.08658478181254754,0.08658482408902277,0.88,R02,0.06422018348623854,0.0,0.05928571428571429,0.11824443565034176,0.19658119658119658,4,6,True,False,0.033091202582728005,0.3898017863232531,0.016650919579336065,0.06422018348623854,0.576923076923077,0.08467515692304564,18.5308,73.8474
2020-05-03 05:00:00,0.31619234898843057,0.2871987235791357,0.5811188811188811,0.6665052735805046,0.3771422596173575,D01,0.030229746070133012,0.7544715447154471,0.0,0.11926359974082316,0.11926406691876784,0.5066666666666667,R03,0.06422018348623854,0.0,0.05357142857142857,0.13786538605516757,0.1665409753645048,5,6,True,False,0.03026634382566586,0.39090010586799273,0.022935307642465992,0.06422018348623854,0.5790209790209789,0.07722974138685419,18.5308,73.8474
2020-05-03 06:00:00,0.316138060826869,0.288766045915695,0.5832167832167832,0.6653553273729713,0.38197330338438185,D01,0.27448609431680776,0.5886178861788618,0.0,0.4252472039890695,0.4252418979098721,0.9066666666666667,R01,0.2018348623853211,0.0,0.23785714285714285,0.5818903280319155,0.3969331322272499,6,6,True,False,0.274818401937046,0.3919984254127324,0.08177830845943644,0.2018348623853211,0.5811188811188811,0.6992862672374015,18.5308,73.8474
2020-05-03 07:00:00,0.3160837726653074,0.2903333682522543,0.5853146853146853,0.664205381165438,0.38680434715140627,D01,0.28053204353083433,0.6341463414634146,0.0,0.49070343972730096,0.490697901203801,0.15333333333333338,R05,0.1743119266055046,0.0,0.26857142857142857,0.6499540092195473,0.6093514328808447,7,6,True,False,0.28087167070217917,0.3930967449574722,0.09436604610140403,0.1743119266055046,0.5832167832167832,0.7126972610050067,18.5308,73.8474
2020-05-03 08:00:00,0.31602948450374585,0.29190069058881357,0.5874125874125874,0.6630554349579048,0.3916353909184307,D01,0.5231761386537687,0.3040650406504065,0.0,0.40331577316392936,0.4033112654538363,0.6799999999999999,R05,0.6513761467889908,0.0,0.32571428571428573,0.7890734462068303,0.38009049773755665,8,6,True,True,0.5238095238095238,0.39419506450221187,0.07756072560844796,0.6513761467889908,0.5853146853146853,1.3254455099769904,18.5308,73.8474
2020-05-03 09:00:00,0.3159751963421843,0.2934680129253729,0.5895104895104896,0.6619054887503715,0.3964664346854555,D01,0.4498186215235792,0.4894308943089431,0.0,0.7183283094346002,0.7183257305696115,0.7866666666666667,R01,0.48623853211009177,0.0,0.4785714285714286,0.7697546445340493,0.748868778280543,9,6,True,True,0.45036319612590797,0.39529338404695163,0.1381400595066539,0.48623853211009177,0.5874125874125874,1.1364388462073096,18.5308,73.8474
2020-05-03 10:00:00,0.3159209081806227,0.2950353352619322,0.5916083916083916,0.6607555425428382,0.4012974784524795,D01,0.42563482466747277,0.4910569105691057,0.0,0.5955573710454405,0.5955618641037589,0.23333333333333334,R04,0.5963302752293578,0.0,0.33642857142857147,0.4221098003144486,0.54587732528909,10,6,True,False,0.42615012106537525,0.39639170359169124,0.1145302636625847,0.5963302752293578,0.5895104895104896,1.072367936254735,18.5308,73.8474
2020-05-03 11:00:00,0.31586662001906113,0.2966026575984915,0.5937062937062937,0.659605596335305,0.40612852221950385,D01,0.2845626763401854,0.5203252032520326,0.0,0.670535538214497,0.6705312544018377,0.03333333333333333,R02,0.22018348623853212,0.0,0.34785714285714286,0.40178561878990776,0.7006033182503771,11,6,True,False,0.28490718321226793,0.39749002313643095,0.12894914196432633,0.22018348623853212,0.5916083916083915,0.7149669167870844,18.5308,73.8474
2020-05-03 12:00:00,0.3158123318574996,0.2981699799350508,0.5958041958041959,0.6584556501277717,0.41095956598652866,D01,0.3708182184602983,0.5788617886178862,0.0,0.6604079217962082,0.6604110910056236,0.1,R02,0.27522935779816515,0.0,0.44357142857142856,0.375108292244671,0.6116138763197587,12,6,True,False,0.37126715092816787,0.39858834268117066,0.12700152342234772,0.27522935779816515,0.5937062937062937,0.9291240791386146,18.5308,73.8474
2020-05-03 13:00:00,0.315758043695938,0.2997373022716101,0.5979020979020979,0.6573057039202385,0.4157906097535531,D01,0.290608625554212,0.7121951219512195,0.0,0.6491252781925234,0.6491315512888581,0.3866666666666667,R04,0.30275229357798167,0.0,0.21857142857142858,0.40888210316908563,0.6680492709904475,13,6,True,False,0.2909604519774011,0.3996866622259104,0.12483178426779296,0.30275229357798167,0.5958041958041959,0.7261545726554662,18.5308,73.8474
2020-05-03 14:00:00,0.3157037555343764,0.3013046246081694,0.6,0.6561557577127052,0.4206216535205775,D01,0.3385731559854897,0.3821138211382114,0.0,0.7257514719553766,0.7257479060796829,0.05333333333333338,R05,0.23853211009174313,0.0,0.23714285714285716,0.407106645132999,0.6943187531422826,14,6,True,False,0.3389830508474576,0.4007849817706501,0.13956759076064934,0.23853211009174313,0.5979020979020979,0.8436926869530391,18.5308,73.8474
2020-05-03 15:00:00,0.3156494673728149,0.3028719469447287,0.6020979020979021,0.6550058115051719,0.4254526972876015,D01,0.2317613865376864,0.6341463414634146,0.0,0.5805842747274418,0.5805874895710308,0.5466666666666666,R01,0.23853211009174313,0.0,0.29285714285714287,0.35486031637378745,0.5691302161890398,15,6,True,False,0.2320419693301049,0.4018833013153898,0.11165082206296957,0.23853211009174313,0.6,0.575953306013185,18.5308,73.8474
2020-05-03 16:00:00,0.31559517921125335,0.304439269281288,0.6041958041958042,0.6538558652976386,0.4302837410546263,D01,0.301894397420395,0.6455284552845529,0.0,0.6479561653097445,0.6479505043828759,0.9066666666666667,R01,0.1743119266055046,0.0,0.27785714285714286,0.35486031637378745,0.5470085470085471,16,6,True,False,0.30225988700564965,0.4029816208601295,0.12460695486725856,0.1743119266055046,0.6020979020979021,0.7482020750401935,18.5308,73.8474
2020-05-03 17:00:00,0.31554089104969174,0.3060065916178473,0.6062937062937063,0.6527059190901053,0.43511478482165067,D01,0.4433696090286175,0.44878048780487806,0.0,0.635138180691326,0.6351323531005191,0.7333333333333333,R04,0.5137614678899083,0.0,0.30714285714285716,0.40276960758099195,0.4945952740070388,17,6,True,True,0.4439063761097659,0.40407994040486916,0.122141957825255,0.5137614678899083,0.6041958041958041,1.0958488234842991,18.5308,73.8474
2020-05-03 18:00:00,0.3154866028881302,0.30757391395440664,0.6083916083916084,0.651555972882572,0.4399458285886751,D01,0.509471987101975,0.3333333333333333,0.0,0.6051215595684143,0.6051185922787704,0.10666666666666665,R02,0.46788990825688076,0.0,0.34,0.6079900959389072,0.33547008547008556,18,6,True,True,0.510088781275222,0.405178259949609,0.11636953068623351,0.46788990825688076,0.6062937062937063,1.255824921152856,18.5308,73.8474
2020-05-03 19:00:00,0.31543231472656863,0.3091412362909659,0.6104895104895105,0.6504060266750388,0.4447768723556995,D01,0.56590084643289,0.2943089430894309,0.0,0.5490886553793278,0.5490784583545525,0.16000000000000003,R04,0.5321100917431193,0.0,0.7678571428571429,0.46567536926318487,0.5451231774761187,19,6,True,True,0.5665859564164648,0.4062765794943486,0.10559397218833227,0.5321100917431193,0.6083916083916084,1.3911577167533318,18.5308,73.8474
2020-05-03 20:00:00,0.3153780265650071,0.3107085586275252,0.6125874125874126,0.6492560804675063,0.4496079161227239,D01,0.218863361547763,0.6552845528455284,0.0,0.6330112403865116,0.6330086357282942,0.36666666666666664,R01,0.1926605504587156,0.0,0.19857142857142857,0.5306908243045231,0.42760180995475117,20,6,True,False,0.21912832929782083,0.4073748990390883,0.12173293084355992,0.1926605504587156,0.6104895104895105,0.5365861854228376,18.5308,73.8474
2020-05-03 21:00:00,0.31532373840344546,0.3122758809640846,0.6146853146853147,0.6481061342599722,0.4544389598897483,D01,0.22087867795243854,0.6536585365853659,0.0,0.5861058681015298,0.5861026535631861,0.6400000000000001,R02,0.21100917431192662,0.0,0.19857142857142857,0.4168395777404623,0.5187280040221217,21,6,True,False,0.22114608555286522,0.40847321858382807,0.11271266694260187,0.21100917431192662,0.6125874125874126,0.540074601991563,18.5308,73.8474
2020-05-03 22:00:00,0.3152694502418839,0.31384320330064386,0.6167832167832168,0.6469561880524389,0.4592700036567727,D01,0.02176541717049577,0.8536585365853658,0.0,0.602980533566217,0.6029840396138302,0.8333333333333334,R05,0.03669724770642202,0.0,0.01,0.6096158165502636,0.1943187531422826,22,6,True,False,0.021791767554479417,0.4095715381285677,0.11595779491658018,0.03669724770642202,0.6146853146853147,0.05307666394462899,18.5308,73.8474
2020-05-03 23:00:00,0.31521516208032235,0.3154105256372031,0.6188811188811189,0.6458062418449056,0.4641010474237971,D01,0.02176541717049577,0.9008130081300812,0.0,0.1153055187762346,0.11529834978491944,0.11333333333333329,R01,0.03669724770642202,0.0,0.03785714285714285,0.12779821812464573,0.2554047259929613,23,6,True,False,0.021791767554479417,0.41066985767330744,0.022174138226198962,0.03669724770642202,0.6167832167832167,0.05293505742111657,18.5308,73.8474
2020-05-04 00:00:00,0.31516087391876074,0.3169778479737625,0.620979020979021,0.6446562956373724,0.4689320911908215,D01,0.07456670697299476,0.8178861788617886,0.0,0.1855790630194101,0.185576058337216,0.36000000000000004,R05,0.06422018348623854,0.0,0.045714285714285714,0.1324828604126336,0.17119155354449472,0,0,False,False,0.07465698143664246,0.4117681772180472,0.03568828134988656,0.06422018348623854,0.6188811188811189,0.18086903389648779,18.5308,73.8474
2020-05-04 01:00:00,0.3210360594033127,0.33006237056496124,0.624009324009324,0.6501177254035811,0.46517733339398815,D01,0.07577589681580008,0.7219512195121951,0.0,0.1826210665690058,0.18261802342590286,0.5333333333333333,R02,0.11009174311926606,0.0,0.05,0.08820336481384432,0.22762694821518356,1,0,False,False,0.07586763518966907,0.41908912695847955,0.035119435878654966,0.11009174311926606,0.6212898212898214,0.18059890228286632,18.5308,73.8474
2020-05-04 02:00:00,0.32691124488786477,0.3431468931561601,0.6270396270396271,0.6555791551697907,0.4614225755971548,D01,0.0592503022974607,0.7967479674796748,0.0,0.13330704003155194,0.1332957709852532,0.4799999999999999,R03,0.07339449541284404,0.0,0.06285714285714286,0.11258917398419203,0.18024132730015083,2,0,False,False,0.05932203389830508,0.4264100766989123,0.025635969236836913,0.07339449541284404,0.6240093240093241,0.13879418650228573,18.5308,73.8474
2020-05-04 03:00:00,0.3327864303724168,0.356231415747359,0.6300699300699301,0.6610405849359995,0.45766781780032145,D01,0.05763804917372027,0.7674796747967481,0.0,0.16170380595543288,0.16170590848511776,0.4133333333333333,R01,0.07339449541284404,0.0,0.04071428571428572,0.10142838807662279,0.17445952740070392,3,0,False,False,0.057707828894269564,0.43373102643934475,0.031096885760660168,0.07339449541284404,0.6270396270396271,0.13274375506833344,18.5308,73.8474
