timestamp,pm25,pm10,aqi,weather_temp,weather_humidity,district_id
2020-05-03 00:00:00,23.82,62.1,121.0,33.336714153011236,55.48963759354556,D01
2020-05-03 01:00:00,23.81625,62.424166666666665,121.375,33.3252567174203,55.57121743148009,D01
2020-05-03 02:00:00,23.8125,62.748333333333335,121.75,33.31379928182937,55.65279726941463,D01
2020-05-03 03:00:00,23.80875,63.0725,122.125,33.302341846238434,55.73437710734916,D01
2020-05-03 04:00:00,23.805,63.39666666666667,122.5,33.2908844106475,55.815956945283695,D01
2020-05-03 05:00:00,23.80125,63.72083333333333,122.875,33.279426975056566,55.89753678321823,D01
2020-05-03 06:00:00,23.7975,64.045,123.25,33.26796953946563,55.97911662115276,D01
2020-05-03 07:00:00,23.79375,64.36916666666667,123.625,33.2565121038747,56.060696459087296,D01
2020-05-03 08:00:00,23.79,64.69333333333333,124.0,33.245054668283764,56.14227629702183,D01
2020-05-03 09:00:00,23.78625,65.0175,124.375,33.23359723269283,56.223856134956364,D01
2020-05-03 10:00:00,23.7825,65.34166666666667,124.75,33.222139797101896,56.3054359728909,D01
2020-05-03 11:00:00,23.77875,65.66583333333334,125.125,33.21068236151096,56.38701581082543,D01
2020-05-03 12:00:00,23.775,65.99,125.5,33.19922492592003,56.46859564875997,D01
2020-05-03 13:00:00,23.771250000000002,66.31416666666667,125.875,33.187767490329094,56.550175486694506,D01
2020-05-03 14:00:00,23.767500000000002,66.63833333333334,126.25,33.17631005473816,56.63175532462904,D01
2020-05-03 15:00:00,23.76375,66.96249999999999,126.625,33.164852619147226,56.713335162563574,D01
2020-05-03 16:00:00,23.76,67.28666666666666,127.0,33.15339518355629,56.79491500049811,D01
2020-05-03 17:00:00,23.75625,67.61083333333333,127.375,33.14193774796536,56.87649483843264,D01
2020-05-03 18:00:00,23.7525,67.935,127.75,33.130480312374424,56.958074676367175,D01
2020-05-03 19:00:00,23.74875,68.25916666666666,128.125,33.11902287678349,57.03965451430171,D01
2020-05-03 20:00:00,23.745,68.58333333333333,128.5,33.107565441192556,57.12123435223624,D01
2020-05-03 21:00:00,23.74125,68.9075,128.875,33.09610800560162,57.20281419017078,D01
2020-05-03 22:00:00,23.7375,69.23166666666667,129.25,33.08465057001069,57.28439402810531,D01
2020-05-03 23:00:00,23.73375,69.55583333333333,129.625,33.07319313441975,57.365973866039845,D01
2020-05-04 00:00:00,23.73,69.88,130.0,33.06173569882882,57.44755370397438,D01
2020-05-04 01:00:00,24.135833333333334,72.58624999999999,130.54166666666666,33.116150400465145,57.38414866205778,D01
2020-05-04 02:00:00,24.541666666666668,75.29249999999999,131.08333333333334,33.17056510210148,57.32074362014119,D01
2020-05-04 03:00:00,24.9475,77.99875,131.625,33.2249798037378,57.25733857822459,D01
2020-05-04 04:00:00,25.35333333333333,80.705,132.16666666666666,33.27939450537413,57.193933536307995,D01
2020-05-04 05:00:00,25.759166666666665,83.41125,132.70833333333334,33.33380920701046,57.13052849439139,D01
2020-05-04 06:00:00,26.165,86.1175,133.25,33.388223908646786,57.067123452474796,D01
2020-05-04 07:00:00,26.570833333333333,88.82375,133.79166666666666,33.44263861028312,57.0037184105582,D01
2020-05-04 08:00:00,26.976666666666667,91.53,134.33333333333334,33.497053311919444,56.940313368641604,D01
2020-05-04 09:00:00,27.3825,94.23625,134.875,33.55146801355577,56.87690832672501,D01
2020-05-04 10:00:00,27.788333333333334,96.9425,135.41666666666666,33.6058827151921,56.81350328480841,D01
2020-05-04 11:00:00,28.194166666666668,99.64875,135.95833333333334,33.66029741682843,56.750098242891816,D01
2020-05-04 12:00:00,28.6,102.355,136.5,33.71471211846476,56.68669320097521,D01
2020-05-04 13:00:00,29.005833333333335,105.06125,137.04166666666666,33.769126820101086,56.62328815905862,D01
2020-05-04 14:00:00,29.411666666666665,107.76750000000001,137.58333333333334,33.82354152173741,56.55988311714202,D01
2020-05-04 15:00:00,29.8175,110.47375000000001,138.125,33.877956223373744,56.496478075225426,D01
2020-05-04 16:00:00,30.223333333333333,113.18,138.66666666666666,33.93237092501007,56.43307303330883,D01
2020-05-04 17:00:00,30.629166666666666,115.88625,139.20833333333334,33.986785626646395,56.369667991392234,D01
2020-05-04 18:00:00,31.035,118.5925,139.75,34.04120032828273,56.30626294947564,D01
2020-05-04 19:00:00,31.44083333333333,121.29875000000001,140.29166666666666,34.09561502991905,56.24285790755904,D01
2020-05-04 20:00:00,31.846666666666664,124.00500000000001,140.83333333333334,34.15002973155538,56.179452865642446,D01
2020-05-04 21:00:00,32.2525,126.71125,141.375,34.20444443319171,56.11604782372584,D01
2020-05-04 22:00:00,32.65833333333333,129.41750000000002,141.91666666666666,34.258859134828036,56.05264278180925,D01
2020-05-04 23:00:00,33.064166666666665,132.12375000000003,142.45833333333334,34.31327383646437,55.98923773989265,D01
2020-05-05 00:00:00,33.47,134.83,143.0,34.367688538100694,55.925832697976055,D01
2020-05-05 01:00:00,33.180416666666666,132.51958333333334,143.125,34.409161093030164,55.915465471893775,D01
2020-05-05 02:00:00,32.89083333333333,130.20916666666668,143.25,34.45063364795964,55.90509824581149,D01
2020-05-05 03:00:00,32.60125,127.89875,143.375,34.49210620288911,55.89473101972921,D01
2020-05-05 04:00:00,32.31166666666667,125.58833333333334,143.5,34.53357875781858,55.884363793646926,D01
2020-05-05 05:00:00,32.022083333333335,123.27791666666667,143.625,34.57505131274805,55.873996567564646,D01
2020-05-05 06:00:00,31.732499999999998,120.9675,143.75,34.61652386767753,55.86362934148236,D01
2020-05-05 07:00:00,31.442916666666665,118.65708333333335,143.875,34.657996422607,55.85326211540008,D01
2020-05-05 08:00:00,31.153333333333332,116.34666666666668,144.0,34.69946897753647,55.8428948893178,D01
2020-05-05 09:00:00,30.86375,114.03625000000001,144.125,34.740941532465946,55.83252766323551,D01
2020-05-05 10:00:00,30.574166666666667,111.72583333333334,144.25,34.782414087395416,55.82216043715323,D01
2020-05-05 11:00:00,30.284583333333334,109.41541666666667,144.375,34.82388664232489,55.81179321107095,D01
2020-05-05 12:00:00,29.994999999999997,107.105,144.5,34.865359197254364,55.80142598498867,D01
2020-05-05 13:00:00,29.705416666666665,104.79458333333334,144.625,34.906831752183834,55.79105875890638,D01
2020-05-05 14:00:00,29.41583333333333,102.48416666666668,144.75,34.948304307113304,55.7806915328241,D01
2020-05-05 15:00:00,29.12625,100.17375000000001,144.875,34.989776862042774,55.77032430674182,D01
2020-05-05 16:00:00,28.836666666666666,97.86333333333334,145.0,35.03124941697225,55.75995708065953,D01
2020-05-05 17:00:00,28.547083333333333,95.55291666666668,145.125,35.07272197190172,55.74958985457725,D01
2020-05-05 18:00:00,28.2575,93.2425,145.25,35.11419452683119,55.73922262849497,D01
2020-05-05 19:00:00,27.967916666666667,90.93208333333334,145.375,35.15566708176067,55.728855402412684,D01
2020-05-05 20:00:00,27.678333333333335,88.62166666666667,145.5,35.19713963669014,55.7184881763304,D01
2020-05-05 21:00:00,27.38875,86.31125,145.625,35.23861219161961,55.70812095024812,D01
2020-05-05 22:00:00,27.099166666666665,84.00083333333333,145.75,35.28008474654908,55.69775372416584,D01
2020-05-05 23:00:00,26.809583333333332,81.69041666666666,145.875,35.321557301478556,55.687386498083555,D01
2020-05-06 00:00:00,26.52,79.38,146.0,35.363029856408026,55.677019272001274,D01
2020-05-06 01:00:00,26.68375,79.20083333333334,145.54166666666666,35.271480555110884,55.75239170293075,D01
2020-05-06 02:00:00,26.8475,79.02166666666666,145.08333333333334,35.17993125381375,55.82776413386022,D01
2020-05-06 03:00:00,27.01125,78.8425,144.625,35.088381952516606,55.9031365647897,D01
2020-05-06 04:00:00,27.175,78.66333333333333,144.16666666666666,34.996832651219464,55.978508995719174,D01
2020-05-06 05:00:00,27.33875,78.48416666666667,143.70833333333334,34.90528334992233,56.053881426648644,D01
2020-05-06 06:00:00,27.502499999999998,78.30499999999999,143.25,34.813734048625186,56.12925385757812,D01
2020-05-06 07:00:00,27.666249999999998,78.12583333333333,142.79166666666666,34.72218474732804,56.2046262885076,D01
2020-05-06 08:00:00,27.83,77.94666666666666,142.33333333333334,34.63063544603091,56.27999871943707,D01
2020-05-06 09:00:00,27.99375,77.7675,141.875,34.539086144733766,56.355371150366544,D01
2020-05-06 10:00:00,28.1575,77.58833333333332,141.41666666666666,34.44753684343662,56.43074358129602,D01
2020-05-06 11:00:00,28.32125,77.40916666666666,140.95833333333334,34.35598754213949,56.50611601222549,D01
2020-05-06 12:00:00,28.485,77.22999999999999,140.5,34.264438240842345,56.58148844315497,D01
2020-05-06 13:00:00,28.64875,77.05083333333333,140.04166666666666,34.1728889395452,56.656860874084444,D01
2020-05-06 14:00:00,28.8125,76.87166666666667,139.58333333333334,34.08133963824807,56.732233305013914,D01
2020-05-06 15:00:00,28.97625,76.6925,139.125,33.989790336950925,56.80760573594339,D01
2020-05-06 16:00:00,29.14,76.51333333333334,138.66666666666666,33.89824103565378,56.88297816687287,D01
2020-05-06 17:00:00,29.30375,76.33416666666666,138.20833333333334,33.80669173435665,56.95835059780234,D01
2020-05-06 18:00:00,29.4675,76.155,137.75,33.715142433059505,57.03372302873181,D01
2020-05-06 19:00:00,29.631249999999998,75.97583333333333,137.29166666666666,33.62359313176236,57.10909545966129,D01
2020-05-06 20:00:00,29.794999999999998,75.79666666666667,136.83333333333334,33.53204383046523,57.18446789059076,D01
2020-05-06 21:00:00,29.95875,75.61749999999999,136.375,33.440494529168085,57.25984032152024,D01
2020-05-06 22:00:00,30.1225,75.43833333333333,135.91666666666666,33.34894522787094,57.33521275244971,D01
2020-05-06 23:00:00,30.28625,75.25916666666666,135.45833333333334,33.25739592657381,57.41058518337918,D01
2020-05-07 00:00:00,30.45,75.08,135.0,33.165846625276664,57.48595761430866,D01
2020-05-07 01:00:00,30.2975,74.71583333333334,134.66666666666666,33.152513976017254,57.40391803384853,D01
2020-05-07 02:00:00,30.145,74.35166666666666,134.33333333333334,33.13918132675784,57.3218784533884,D01
2020-05-07 03:00:00,29.9925,73.9875,134.0,33.12584867749843,57.23983887292827,D01
2020-05-07 04:00:00,29.84,73.62333333333333,133.66666666666666,33.11251602823902,57.157799292468134,D01
2020-05-07 05:00:00,29.6875,73.25916666666667,133.33333333333334,33.09918337897961,57.07575971200801,D01
2020-05-07 06:00:00,29.535,72.895,133.0,33.08585072972021,56.993720131547875,D01
2020-05-07 07:00:00,29.3825,72.53083333333333,132.66666666666666,33.072518080460796,56.91168055108774,D01
2020-05-07 08:00:00,29.23,72.16666666666667,132.33333333333334,33.059185431201385,56.829640970627615,D01
2020-05-07 09:00:00,29.0775,71.8025,132.0,33.045852781941974,56.74760139016748,D01
2020-05-07 10:00:00,28.925,71.43833333333333,131.66666666666666,33.03252013268256,56.66556180970735,D01
2020-05-07 11:00:00,28.7725,71.07416666666667,131.33333333333334,33.01918748342315,56.58352222924722,D01
2020-05-07 12:00:00,28.619999999999997,70.71000000000001,131.0,33.00585483416374,56.50148264878709,D01
2020-05-07 13:00:00,28.4675,70.34583333333333,130.66666666666666,32.99252218490433,56.419443068326956,D01
2020-05-07 14:00:00,28.314999999999998,69.98166666666667,130.33333333333334,32.97918953564492,56.33740348786683,D01
2020-05-07 15:00:00,28.162499999999998,69.6175,130.0,32.96585688638551,56.2553639074067,D01
2020-05-07 16:00:00,28.009999999999998,69.25333333333333,129.66666666666666,32.9525242371261,56.17332432694656,D01
2020-05-07 17:00:00,27.857499999999998,68.88916666666667,129.33333333333334,32.93919158786669,56.09128474648644,D01
2020-05-07 18:00:00,27.705,68.525,129.0,32.92585893860728,56.009245166026304,D01
2020-05-07 19:00:00,27.5525,68.16083333333333,128.66666666666666,32.91252628934787,55.92720558556617,D01
2020-05-07 20:00:00,27.4,67.79666666666667,128.33333333333334,32.89919364008846,55.845166005106044,D01
2020-05-07 21:00:00,27.2475,67.4325,128.0,32.88586099082905,55.76312642464591,D01
2020-05-07 22:00:00,27.095,67.06833333333333,127.66666666666667,32.87252834156964,55.68108684418578,D01
2020-05-07 23:00:00,26.9425,66.70416666666667,127.33333333333333,32.85919569231023,55.59904726372565,D01
2020-05-08 00:00:00,26.79,66.34,127.0,32.84586304305082,55.51700768326552,D01
2020-05-08 01:00:00,26.665,66.6825,126.79166666666667,32.91308595023651,55.58771177740404,D01
2020-05-08 02:00:00,26.54,67.025,126.58333333333333,32.9803088574222,55.65841587154255,D01
2020-05-08 03:00:00,26.415,67.3675,126.375,33.04753176460789,55.72911996568107,D01
2020-05-08 04:00:00,26.29,67.71000000000001,126.16666666666667,33.114754671793584,55.799824059819585,D01
2020-05-08 05:00:00,26.165,68.05250000000001,125.95833333333333,33.18197757897927,55.870528153958105,D01
2020-05-08 06:00:00,26.04,68.39500000000001,125.75,33.249200486164966,55.941232248096625,D01
2020-05-08 07:00:00,25.915,68.7375,125.54166666666667,33.316423393350654,56.01193634223514,D01
2020-05-08 08:00:00,25.79,69.08,125.33333333333333,33.38364630053634,56.08264043637366,D01
2020-05-08 09:00:00,25.665,69.4225,125.125,33.450869207722036,56.15334453051217,D01
